id,source_recipe_code,food_code_org,food_name,amount,unit
a5bbdebe-8968-4edb-ba41-2aa1939d22b2,BFP550,A012,Rice puffed (Oryza sativa ),40,g
a5c068b6-7391-4fc1-8b30-ab9d1fe737e4,ASC083,G031,"Pepper, black (Piper nigrum)",0.125,tsp
a5c689d0-213d-4e2f-ab58-0a63374bf344,ASC168,UK-11-896,"Flour, gram",30,g
a5c6a32a-efc0-489c-9871-6770c7de05e6,BFP558,UK-17-377,"Water, distilled",1,C
a5ccd6e0-8d44-435c-a125-51f108487e79,BFP220,G014,"Ginger, fresh (Zingiber officinale)",10,g
a5db384b-09ea-4d1e-833c-60fbb7749c76,BFP136,G021,"Cardamom, black (Elettaria cardamomum)",0.25,tsp
a5e03228-0021-4c45-8085-84ba19043e18,ASC319,L002,"Milk, whole, Cow",150,ml
a5e1a246-edbe-4f80-adc9-e2dd8aa128ec,ASC180,G025,Cumin seeds (Cuminum cyminum),0.25,tsp
a5e2136b-b18c-4c55-b701-ce87a81e87df,BFP328,G025,Cumin seeds (Cuminum cyminum),0.25,tsp
a5f4640c-a9d5-4b4a-86b2-7f4ff142f4d2,OSR144,G025,Cumin seeds (Cuminum cyminum),0.5,tsp
a5f64606-694d-4a76-8478-b51cc8d7396c,BFP196,D075,"Tomato, ripe, hybrid (Solanum lycopersicum)",60,g
a5f65466-ba02-409f-a7dc-3f3ef77673e4,ASC231,UK-12-184,"Yogurt, whole milk, plain",50,g
a60941f2-4d69-49ef-a328-817e00c63b2a,ASC097,A019,"Wheat flour, atta (Triticum aestivum)",80,g
a609b279-0908-4d0d-895a-2b61f0a01fc0,BFP150,G017,"Onion, big (Allium cepa)",50,g
a6117dab-950d-46b8-847a-0135318b7cf6,ASC037,UK-11-1145,"Bread, white, average",60,g
a616b473-fb5f-4844-a3da-04db35476a03,OSR116,UK-17-367,Salt,0.5,tsp
a616b847-6d3a-406c-88bc-f6555434999e,BFP159,UK-13-806,"Bay leaf, dried",0.4,g
a618c9d6-daa5-48c6-b20d-5e8c2cf77cbd,ASC128,UK-17-367,Salt,0.25,tsp
a6197fbd-9885-4279-9d96-d87e083e2119,OSR060,UK-14-844,Sesame seeds,1,tbsp
a6290683-c8b5-4826-abaf-d6ed5561b038,ASC333,UK-17-062,"Sugar, icing",40,g
a62d8c92-bb5d-457c-b003-a96277ea60f0,ASC299,UK-17-063,"Sugar, white",40,g
a62de83a-571b-41ce-9319-f58e455746a0,BFP042,G014,"Ginger, fresh (Zingiber officinale)",5,g
a6322273-01fd-4156-ae07-7e19f78a61ea,ASC150,UK-17-367,Salt,0.5,tsp
a634311c-2ba4-442b-b1d8-f468bb697468,OSR124,UK-17-661,"Butter, unsalted",136.2,g
a6392b3e-000d-4afb-869c-6edcdd069304,ASC291,H001,Almond (Prunus amygdalus),1.11,g
a639de4c-7b77-406d-800c-0509786648a5,BFP576,UK-17-377,"Water, distilled",1,C
a63a38c7-0c86-44d1-846a-6eaf34f997c3,ASC301,L002,"Milk, whole, Cow",150,ml
a63de652-7b5d-44b3-b749-10ae79030aa1,BFP350,UK-17-377,"Water, distilled",1,tsp
a6403448-19f2-4d04-aea6-827f08c05640,ASC180,G008,"Chillies, green - all varieties (Capsicum annum)",3.33,g
a647df58-e011-4b00-8197-abd6acdc7bab,BFP306,E033,"Lemon, juice (Citrus limon)",0.5,tbsp
a666f6df-a285-43a3-9b0d-80300c1f9faa,ASC122,UK-13-874,"Cinnamon, ground",1.25,g
a6696a45-d4df-495a-9187-71d4e88cdd63,BFP444,UK-17-367,Salt,0.33,tsp
a66a517a-c8f8-4b47-bd51-e3d423d132ed,ASC354,C033,Spinach (Spinacia oleracea),20,g
a66d3031-cea2-477a-82d9-9cc0925524f8,BFP579,UK-13-873,Chilli powder,0.125,tsp
a6888fcf-c5fe-49ca-a497-c47d9e94ee0a,OSR134,G031,"Pepper, black (Piper nigrum)",2,tsp
a68e41a2-9640-42d6-bb8a-3ff096d44d45,ASC045,UK-12-527,"Cheese, processed, plain",30,g
a69221ad-b689-4418-a368-fb24ccd162d9,BFP359,UK-17-377,"Water, distilled",1,tsp
a696920f-b1b5-4a28-828b-a002efe51bbf,ASC386,G019,Asafoetida (Ferula assa-foetida),0.25,tsp
a69d3618-c290-4582-984d-dd23caad1072,OSR139,G008,"Chillies, green - all varieties (Capsicum annum)",1,tsp
a6a48bcd-e1a8-4931-892c-095475177110,BFP232,UK-17-661,"Butter, unsalted",1.5,tsp
a6ae9d0b-ac32-4748-9075-a3b9ef39cb7c,BFP519,UK-17-377,"Water, distilled",1,tsp
a6b09869-9b27-4fea-aa2b-d94709a3f84a,ASC082,D075,"Tomato, ripe, hybrid (Solanum lycopersicum)",200,g
a6b48cc0-7819-417a-a1dc-204ad1c05870,BFP452,F002,"Carrot, orange (Daucus carota)",10,g
a6b7bdba-0fdd-4cf2-8d41-beba0ca3448a,OSR132,G017,"Onion, big (Allium cepa)",30,g
a6baba9e-8d43-4f36-88c9-ea9df5f80c96,ASC224,G008,"Chillies, green - all varieties (Capsicum annum)",8.25,g
a6bb4038-6845-4913-9898-f41a4e9a2412,BFP447,UK-17-367,Salt,0.5,tsp
a6ca4a68-9999-42a7-aca4-78f69e0e721b,BFP207,US-172337,"Oil, mustard",2,tsp
a6d00a96-15f9-4eb8-a688-5b6d2a5b93c4,BFP241,UK-17-377,"Water, distilled",100,ml
a6e24303-61a8-44f1-9c02-5424399e44d7,BFP444,G008,"Chillies, green - all varieties (Capsicum annum)",3.33,g
a6e3016f-a92d-49aa-a5eb-11111e8fd336,ASC023,UK-11-1145,"Bread, white, average",60,g
a6eb62cb-bb00-43ca-968b-2df37b18b6c1,ASC270,H012,Ground nut (Arachis hypogea),20,g
a6f32ff4-eb5d-4832-9d5e-e1c0fa47f527,BFP257,G017,"Onion, big (Allium cepa)",25,g
a6f7b25e-2716-449f-8df3-8dae2a0b3e66,ASC325,US-173471,Vanilla extract,0.5,tsp
a6fd9ae1-fe32-4322-afd3-a34dfec89d91,OSR064,G033,Turmeric powder (Curcuma domestica),0.25,tsp
a6ffa725-6242-4706-92ab-03829a940f1c,BFP279,UK-13-502,"Broccoli, green, raw",200,g
a70395d1-4712-4bd2-a21f-85743fbc412d,ASC158,G014,"Ginger, fresh (Zingiber officinale)",6.33,g
a7042c8e-a6d4-4b42-9aa7-6b1721dae703,ASC399,UK-17-367,Salt,0.125,tsp
a70c02e0-5c8d-4b62-b6ad-a7ada42192ed,ASC345,L003,Paneer,100,g
a70d5a0a-b5ac-499d-a5b4-a5094a241e3d,OSR038,UK-17-063,"Sugar, white",200,g
a70f9515-e305-4351-816a-a0d189c72c59,ASC460,H012,Ground nut (Arachis hypogea),15,g
a7114404-7908-4b78-a256-0447a4db6048,BFP201,G012,"Garlic, small clove (Allium sativum)",1.25,g
a71ebe61-9659-43ef-82ec-c0e4974286dc,ASC326,UK-11-1145,"Bread, white, average",60,g
a7265295-5b89-4b40-b3ce-9a87aff69397,ASC107,A019,"Wheat flour, atta (Triticum aestivum)",80,g
a729c347-a8b4-4232-b451-9309f85a5da3,ASC127,G010,Curry leaves (Murraya koenigii),1,sprig
a72b9fa7-8207-48e8-b020-b4a94f278f0f,BFP277,D033,"Capsicum, green (Capsicum annuum)",20,g
a73269d5-ea2e-4b7c-b25e-96b9281796f7,OSR076,UK-17-367,Salt,0.5,tsp
a73b53eb-fdcb-45d6-87e4-2c48464b57e2,ASC220,G025,Cumin seeds (Cuminum cyminum),0.5,tsp
a73bb111-aa3d-4c60-839e-e3099d5a4f4a,BFP428,UK-17-377,"Water, distilled",2,tsp
a7402420-4845-4838-b15f-8c201d16f702,ASC354,UK-17-367,Salt,0.25,tsp
a74089a8-3597-4cc3-8182-a64453af7325,ASC006,UK-17-377,"Water, distilled",0.5,C
a747f046-1964-44f7-a84a-ee10a09ee648,ASC360,UK-17-367,Salt,0.5,tsp
a749b91a-463e-47a0-b9f4-8d642232ab04,BFP206,G012,"Garlic, small clove (Allium sativum)",1.25,g
a74ac2c2-d194-44c8-972f-7e33a9a1edaa,OSR103,UK-13-832,"Ginger, ground",9.45,g
a753258c-a1e2-4cda-8afe-980d0dc058fa,OSR151,B003,"Black gram, dal (Phaseolus mungo)",87.5,g
a75b1f5c-9268-4e48-8b69-30cbe7289db0,BFP589,UK-17-377,"Water, distilled",1000,g
a76b10f6-eff6-4196-b4e3-b2ee8fd924ae,BFP545,A018,"Wheat flour, refined (Triticum aestivum)",50,g
a76cfbc3-78b9-4592-bda3-b32ce0653719,BFP076,B013,Lentil dal (Lens culinaris),20,g
a76ef6da-32f6-400f-88fc-d357677f34b4,ASC156,G033,Turmeric powder (Curcuma domestica),0.25,tsp
a775a841-7999-4ebe-841c-b159a3aad89f,ASC351,UK-17-045,"Oil, sunflower",480,ml
a7771308-38b0-4aa6-a36d-0612f0c74ea1,BFP199,ANN-ING-0025,TOMATO COLOUR,0.25,tsp
a77ccf9e-8e82-4d87-920d-6784ff54c05a,BFP141,UK-17-367,Salt,0.5,tsp
a77e6025-a91f-4954-a19e-7c585af0f120,BFP097,L002,"Milk, whole, Cow",300,ml
a77ef44c-4e35-4ba0-9a58-8420478f070c,BFP080,UK-17-727,"Stock cubes, vegetable",240,ml
a780e542-e002-4706-b422-43895ad29ea6,ASC128,G031,"Pepper, black (Piper nigrum)",0.5,tsp
a7829a52-e174-4703-9f77-7c49f88e3a12,OSR074,UK-13-873,Chilli powder,1,tsp
a782cfda-49af-4351-98f2-6b5281af0595,ASC331,M002,"Egg, poultry, white, raw",34,g
a7835e88-ae52-4de1-8575-276d873b9619,BFP185,G031,"Pepper, black (Piper nigrum)",0.5,tsp
a7980f8f-f7ea-4422-ac0c-5cad5b9ca7b5,ASC509,E030,"Jack fruit, ripe (Artocarpus heterophyllus)",166.67,g
a79bc5b3-aaf8-495b-90e5-ffe4657ec09b,BFP370,UK-17-360,Gelatine,5,g
a79f397f-2a17-4c84-90a9-a921852e7d8a,ASC190,F006,"Potato, brown skin, big (Solanum tuberosum)",50,g
a7c3f391-c60b-472c-8e9a-77430aa1911a,ASC363,UK-17-377,"Water, distilled",3,tbsp
a7cb3963-0c2b-4522-b48d-32de178a6ecf,ASC248,UK-13-873,Chilli powder,0.25,tsp
a7cf4fb4-d8dc-44af-b2bc-b3dd8d7bf427,ASC044,G017,"Onion, big (Allium cepa)",20,g
a7da4110-ac40-476b-9caf-adfe68533ca2,BFP062,UK-17-377,"Water, distilled",720,ml
a7dd3d6d-a369-4d18-b42e-91d462b6b0f7,BFP169,G019,Asafoetida (Ferula assa-foetida),0.25,tsp
a7e14453-b654-4706-b019-55df53210e26,OSR110,E009,"Banana, ripe, montham (Musa x paradisiaca)",200,g
a7e2a22e-8f98-4a49-83d0-a3d5b39dba2d,OSR045,A019,"Wheat flour, atta (Triticum aestivum)",260,g
a7e656f0-ba62-4751-9845-2613eb34b211,ASC375,F002,"Carrot, orange (Daucus carota)",20,g
a7f60ebb-f855-46d7-a864-77b23fa04467,BFP478,A018,"Wheat flour, refined (Triticum aestivum)",40,g
a8060f44-28b7-4b0f-8b93-1446fe57fe37,BFP531,UK-14-130,"Lemons, flesh only, raw, weighed with peel and pips",15,g
a80663c6-31ed-4f4e-a4c6-d2563f24329b,ASC498,UK-17-063,"Sugar, white",2000,g
a807853d-55ad-4140-8c81-856ab6556105,OSR105,UK-17-377,"Water, distilled",0.33,C
a80886fe-f4aa-4d3d-a87c-0d9e31d1284a,ASC106,UK-11-896,"Flour, gram",30,g
a80f56ac-3ec9-44bb-b3d8-3343846651dc,OSR133,F002,"Carrot, orange (Daucus carota)",34.56,g
a812da50-66f9-4cd3-8b4b-8e1bb65b943f,ASC085,G031,"Pepper, black (Piper nigrum)",0.375,tsp
a81bd041-48d2-4a9f-9161-04c6e7c16189,BFP366,ANN-ING-0031,YELLOW COLOUR,0.25,tsp
a8219043-25bb-42d4-866e-691669427578,BFP563,I001,"Jaggery, cane (Saccharum officinarum)",70,g
a8219a9e-6e11-4472-a57a-eaf2d964b525,ASC183,UK-17-367,Salt,0.5,tsp
a821a160-5f3b-4839-8676-14d1eb585fde,ASC359,UK-13-829,Garam masala,0.25,tsp
a83c21ed-10f8-40ce-badc-646089242edf,BFP455,G031,"Pepper, black (Piper nigrum)",0.125,tsp
a83ee41c-1ac1-4b11-b729-995f3993b397,ASC310,UK-17-377,"Water, distilled",1,tbsp
a83f4c63-40d7-42c3-953a-72b57f00f008,ASC221,UK-50-1173,"Tomato sauce, homemade",2,tsp
a8435dd9-5ea1-46eb-956c-06c1853e94f3,BFP249,UK-17-377,"Water, distilled",4,tsp
a8462c99-3181-49cc-86cf-b03d33127b29,BFP460,H013,Mustard seeds (Brassica nigra),0.125,tsp
a84d12c2-fff7-4ace-b87c-5d87b1b3fd78,BFP368,M001,"Egg, poultry, whole, raw",50,g
a8543169-33f0-4099-be1f-22a2871aa026,BFP179,G008,"Chillies, green - all varieties (Capsicum annum)",1.67,g
a8631d5f-79bd-4c42-8813-0491d9a089fa,BFP206,G023,Cloves (Syzygium aromaticum),0.25,tsp
a864e479-d564-4f86-9aa5-63e03fcb6f25,ASC112,UK-17-377,"Water, distilled",4,tbsp
a8684cfd-4c6e-42d0-a9a9-9a65974043d2,ASC163,G009,Coriander leaves (Coriandrum sativum),1,sprig
a871580a-a1e2-4c61-8474-98e36aefdee0,BFP176,G024,Coriander seeds (Coriandrum sativum),1,tsp
a8898ad4-d00b-4f97-b53c-ad0a61f5ed25,ASC177,UK-13-873,Chilli powder,0.25,tsp
a88d0dd0-fc8e-4470-8352-003a5a9a9eea,ASC324,UK-17-661,"Butter, unsalted",2,tbsp
a8953dbe-f3d1-4356-a260-330d8bf8cb32,BFP174,UK-13-570,"Tofu, soya bean, steamed",8,g
a8a83958-da3b-40ab-b0c4-d4ce745309c3,BFP223,UK-17-367,Salt,0.17,tsp
a8ac424b-cde8-4b1b-8217-2658104f69d4,OSR142,G024,Coriander seeds (Coriandrum sativum),1.5,tbsp
a8adec36-e86d-4ab4-a8b8-cd0e12f87b47,OSR114,UK-13-832,"Ginger, ground",0.1,tsp
a8b0eab8-bdf6-410b-b5a2-0e49d1f9bc76,BFP448,B001,"Bengal gram, dal (Cicer arietinum)",20,g
a8b11492-57cc-4e90-99f0-b173758a6001,ASC044,G008,"Chillies, green - all varieties (Capsicum annum)",1.7,g
a8b46daf-8b4f-4ce5-bbe8-4ee01f2d63d1,ASC217,G012,"Garlic, small clove (Allium sativum)",1.25,g
a8b802f4-d575-4552-99c4-69df39213307,ASC369,P057,"Pomfret, white (Pampus argenteus)",75,g
a8c2e78d-4e46-48c5-9e87-220fd1563c98,BFP431,UK-13-873,Chilli powder,0.25,tsp
a8cba2c8-56c0-407e-aae6-04e15425caee,BFP401,UK-17-640,"Ghee, butter",30,g
a8cbb7ac-0a7c-446a-9d8f-cda2d820d90c,ASC125,UK-17-640,"Ghee, butter",1,tbsp
a8cf3b14-4061-47d6-aa8e-13c784edc585,BFP292,UK-12-527,"Cheese, processed, plain",10,g
a8fb1b63-97d2-4f2f-96f2-bfe0056bb39e,ASC221,D075,"Tomato, ripe, hybrid (Solanum lycopersicum)",100,g
a8fb71a2-f9f8-4c5f-bcab-44bc591c96fd,OSR137,G008,"Chillies, green - all varieties (Capsicum annum)",6.67,g
a9165838-e024-4947-af48-0c4f7d8be5bf,ASC309,UK-14-130,"Lemons, flesh only, raw, weighed with peel and pips",35,g
a91f0ce1-f044-4bc5-945e-c5da03815687,ASC244,D033,"Capsicum, green (Capsicum annuum)",30,g
a922be36-fc07-4a51-8f2f-5b3e639c0c8a,OSR144,B001,"Bengal gram, dal (Cicer arietinum)",50,g
a923fbd1-49d9-4592-b822-42cfe2066d5a,BFP201,G033,Turmeric powder (Curcuma domestica),0.125,tsp
a9284393-d3e5-47f7-a998-4cccf1726da8,BFP116,A019,"Wheat flour, atta (Triticum aestivum)",40,g
a9342fb5-be34-488d-8ae8-aac2adb330d9,BFP210,UK-13-873,Chilli powder,0.125,tsp
a934f8cf-54e0-4570-982f-1a33085ee9ce,ASC215,UK-17-045,"Oil, sunflower",0.5,tbsp
a9436cd3-f9e7-4af6-8067-e940f45bde8d,ASC224,H005,Cashew nut (Anacardium occidentale),5,g
a944e8ce-adfe-492c-8973-909ca1fc0e41,BFP205,UK-13-874,"Cinnamon, ground",0.25,tsp
a9541b10-02e1-489f-9061-0cb2a3ef5cc9,ASC474,H013,Mustard seeds (Brassica nigra),0.25,tsp
a957eaa8-52cb-4bf4-9cca-1e5910aa8507,ASC187,US-400113,"SIVA'S, AMHUR POWDER (DRY MANGO POWDER)",0.25,tsp
a958b67a-9464-43ec-abd2-ac2539e501a7,BFP207,D007,"Bottle gourd, elongate, pale green (Lagenaria vulgaris)",100,g
a958cde9-fabf-46fe-82dd-04be88f61406,ASC225,UK-13-873,Chilli powder,0.25,tsp
a960c19f-30e0-4809-b994-d327b3f84fd4,BFP544,G017,"Onion, big (Allium cepa)",15,g
a961471d-13ee-41fb-9d2b-b3df24bbbf81,OSR116,G024,Coriander seeds (Coriandrum sativum),1,tbsp
a9641b93-dbfa-4802-84ff-0c72f52fda49,BFP431,A018,"Wheat flour, refined (Triticum aestivum)",60,g
a970f9fe-43e3-4ca6-83e7-47503043b61f,ASC135,UK-17-045,"Oil, sunflower",1,tsp
a9710910-9ddc-418c-94ab-3ad89e4b4062,BFP127,F002,"Carrot, orange (Daucus carota)",15,g
a9731da5-cb68-4f0e-ab40-5f05b0849a35,BFP274,E030,"Jack fruit, ripe (Artocarpus heterophyllus)",120,g
a9741e4d-6c42-42c9-9208-c44813928e28,OSR102,UK-17-045,"Oil, sunflower",1,tbsp
a974e067-175c-40d5-b5bc-e04c8ddfaa67,ASC408,UK-17-062,"Sugar, icing",40,g
a980d719-99a8-44c1-84a0-3b0b3dbd93d2,BFP159,G023,Cloves (Syzygium aromaticum),0.125,tsp
a991a09f-f5f2-44d5-bd08-cd3997056981,BFP361,M002,"Egg, poultry, white, raw",17,g
a995e262-fd49-4e3c-b496-970b899c6e05,OSR112,G017,"Onion, big (Allium cepa)",120,g
a9979eb2-c871-4956-8bde-596597e8a51f,ASC173,UK-17-045,"Oil, sunflower",1,tsp
a9993f07-7169-43d2-a034-44c7763cfcba,ASC087,G031,"Pepper, black (Piper nigrum)",0.125,tsp
a9a59b0d-2827-4ec3-8eac-2aae778f100e,OSR067,UK-14-130,"Lemons, flesh only, raw, weighed with peel and pips",10,g
a9a9d886-83d6-4f2d-9122-15f33dabdced,ASC136,UK-17-367,Salt,0.25,tsp
a9b06253-129f-4f01-aa3a-70eb9e63fd7a,BFP327,G031,"Pepper, black (Piper nigrum)",0.25,tsp
a9b3eae3-c277-4487-84f0-3ee667595367,BFP367,E047,"Orange, pulp (Citrus aurantium)",21.25,g
a9baec29-b75e-4342-8e29-bb378b5ffb77,BFP269,G024,Coriander seeds (Coriandrum sativum),0.125,tsp
a9be6ecd-61a7-45ce-bc39-b8c74694d7ba,OSR049,G014,"Ginger, fresh (Zingiber officinale)",50,g
a9c2de42-0767-4844-b432-755218e390d2,ASC324,H005,Cashew nut (Anacardium occidentale),3.1,g
a9d3205c-5151-488b-81c9-4b155a691369,BFP217,UK-12-332,"Cream, fresh, single",1,tbsp
a9d74235-76a9-4fa2-a151-f98ce5578d8b,BFP351,H005,Cashew nut (Anacardium occidentale),33.4,g
a9ebe982-440d-4989-8d05-c64370856a34,ASC141,C033,Spinach (Spinacia oleracea),100,g
a9f0d248-caf0-47df-8b78-cbb251d3595f,BFP163,UK-17-339,Vinegar,2,tbsp
a9f15021-b47d-408e-a841-f6fe0ad1d9ed,BFP424,A018,"Wheat flour, refined (Triticum aestivum)",2,tsp
a9f469e9-b336-46fc-8dc4-5f4cfb8ae92d,BFP220,UK-17-339,Vinegar,0.5,tbsp
aa16341b-c22a-48c9-99d1-0fc668a02e99,ASC340,L004,Khoa,35,g
aa1eb1ab-346e-47e9-9e85-b33d33c8bca9,ASC238,G023,Cloves (Syzygium aromaticum),0.25,tsp
aa231ffb-0c1b-4a53-8a2e-37a7f3cd305f,BFP508,UK-17-377,"Water, distilled",1,tsp
aa241d77-98f8-4aeb-8c7d-4cf6caa55d94,BFP036,UK-17-377,"Water, distilled",120,ml
aa340b16-6077-460a-a748-b7d214fa2724,ASC203,G012,"Garlic, small clove (Allium sativum)",1.25,g
aa492c04-1c58-4478-9529-621d08feff80,BFP459,G016,Mint leaves (Mentha spicata ),1,sprig
aa4c8b34-9502-416f-aa98-127744097a99,BFP144,UK-17-377,"Water, distilled",480,ml
aa4d6bcf-020d-4394-8cb3-5f48cd8a5daf,OSR058,UK-17-377,"Water, distilled",6,C
aa4eacd0-6f46-4de2-8a01-ccbded9dad3f,BFP159,UK-17-045,"Oil, sunflower",1,tbsp
aa4fd915-accb-42de-9631-85aba7e0443a,BFP058,G031,"Pepper, black (Piper nigrum)",0.25,tsp
aa5569c9-031f-4e5c-8749-9dcbda415d47,BFP065,G031,"Pepper, black (Piper nigrum)",0.5,tsp
aa55c1bf-6ec1-4a5c-b2f1-0d721c971365,OSR050,UK-17-367,Salt,0.5,tsp
aa567016-62e7-43bd-b427-c90eaa77c98d,ASC304,UK-12-332,"Cream, fresh, single",125,g
aa61b75d-04d6-45e7-a2a6-dac230406e9a,ASC366,UK-13-829,Garam masala,0.25,tsp
aa652318-62ee-4620-9339-f1403e766291,BFP249,G009,Coriander leaves (Coriandrum sativum),1,sprig
aa666f08-f397-47cc-94b7-ce8daff45b5b,BFP201,UK-13-873,Chilli powder,0.125,tsp
aa72d653-ce59-4bb5-b2c4-f75ec82e93f0,ASC083,G031,"Pepper, black (Piper nigrum)",0.375,tsp
aa76872f-8be8-4679-a0f2-2f4b369bf69b,BFP127,UK-17-377,"Water, distilled",15,ml
aa7a67f4-681c-439e-b419-fac012544836,OSR151,UK-17-367,Salt,0.5,tsp
aa838a21-6971-475f-af90-71b8fd4251f6,ASC267,UK-17-062,"Sugar, icing",0.5,tsp
aa92acd4-cc81-4581-b2d6-f02752e47c67,ASC350,UK-17-063,"Sugar, white",25,g
aa96b094-a539-4d6a-b4c6-cccbb8c55464,BFP532,UK-17-063,"Sugar, white",30,g
aa986e3c-8c52-4e7a-9d80-1150d43d1e72,ASC250,UK-12-527,"Cheese, processed, plain",25,g
aa9c39e2-3e37-4678-93ef-03e06a696b06,BFP259,G017,"Onion, big (Allium cepa)",20,g
aa9dee5e-9d78-45d2-9baa-7bff9d79e407,ASC404,UK-17-062,"Sugar, icing",0.5,tsp
aaa15eee-0357-4e3a-bc65-5dd433e1b16b,ASC326,M001,"Egg, poultry, whole, raw",50,g
aaad1436-6bff-4103-8ae4-4cbcdd9ef4d5,ASC085,G031,"Pepper, black (Piper nigrum)",0.125,tsp
aab1e20a-d60b-4600-9911-1179f97b5ab2,OSR060,G010,Curry leaves (Murraya koenigii),1,sprig
aab2a6f9-11e0-46e4-bc45-8849fc336cc9,BFP278,G017,"Onion, big (Allium cepa)",20,g
aabb2df0-0102-451f-9173-cd6a98c7bdef,BFP280,D031,Brinjal - all varieties (Solanum melongena),30,g
aabf92e0-9d34-447a-bec2-4d6f64ab532e,ASC135,UK-17-367,Salt,0.25,tsp
aac173cf-a1d8-4041-bb0d-516b4a642ef5,ASC041,UK-17-367,Salt,0.25,tsp
aac1b814-2bda-4897-b37e-5346a2739112,BFP223,G023,Cloves (Syzygium aromaticum),1,tsp
aacfae45-d905-45af-93df-92b1003c9327,ASC285,L002,"Milk, whole, Cow",200,g
aad4af13-9b6e-4a34-a574-f798af02ed59,ASC468,G025,Cumin seeds (Cuminum cyminum),0.5,tsp
aae10edd-55fb-4883-8148-9bdd3f129b11,BFP232,UK-17-367,Salt,0.17,tsp
aaf77217-5bf0-4ca3-a810-900ca4159181,ASC079,UK-17-045,"Oil, sunflower",2,tbsp
aaf86f79-aa6f-4211-a98f-c1e6f9f009a5,BFP502,UK-17-661,"Butter, unsalted",15,g
aafbb1aa-95ce-413f-a0e6-de7048b33e86,ASC019,ANN-ING-0002,Orange Essesnce,0.5,tsp
aafe9c33-388c-4690-9dcd-01d0121bacdd,ASC123,G025,Cumin seeds (Cuminum cyminum),0.5,tsp
ab01f0bc-26f8-4389-806a-7e8b5f8aaadb,ASC218,UK-17-367,Salt,0.5,tsp
ab034cf2-7ec9-4e19-b10c-185cf7d7c518,ASC156,B011,"Green gram, whole (Vigna radiata)",30,g
ab05cb5b-9130-4e7a-800a-2cadd9e60686,BFP359,UK-11-1045,"Flour, corn",1,tsp
ab06b7b6-c967-4324-9c8c-88f7548b1af1,BFP141,UK-17-377,"Water, distilled",120,ml
ab06bf9a-3d6e-40b5-a9b1-05dddd0b5945,BFP388,L002,"Milk, whole, Cow",250,g
ab07695e-d82c-471c-9416-f0ef1ca80a04,ASC177,UK-13-829,Garam masala,0.25,tsp
ab0cffe3-f605-4d88-9356-7f47e0a5aa52,ASC489,C033,Spinach (Spinacia oleracea),20,g
ab11d57f-c69c-40c6-9a0a-a9bd18cb3595,BFP196,G027,Mace (Myristica fragrans),1,g
ab13c5b2-8fa2-4b73-99b5-f0db786f6ed1,ASC156,D075,"Tomato, ripe, hybrid (Solanum lycopersicum)",37.5,g
ab1457dd-2b7d-435c-aaff-d1336b382cf3,BFP560,H012,Ground nut (Arachis hypogea),25,g
ab2eac24-67f8-44d4-acde-0c79a4f40768,BFP203,UK-17-721,"Soy sauce, light and dark varieties",0.5,tsp
ab319a8b-ffce-404f-84df-d02f4673220a,ASC468,G017,"Onion, big (Allium cepa)",50,g
ab3b6a52-27c0-46d3-9489-d9a85bfa3bb1,BFP574,UK-17-063,"Sugar, white",30,g
ab3e9140-df9f-4870-991a-8f5eed9a7962,BFP239,G017,"Onion, big (Allium cepa)",30,g
ab4017eb-0b56-4f0d-96eb-74fe67c1cf1c,ASC011,US-170174,"Nuts, coconut water (liquid from coconuts)",60,ml
ab42f670-85a3-447d-9396-d701cfccdbb1,ASC026,UK-12-527,"Cheese, processed, plain",20,g
ab46bfb8-a0c2-40cf-b0e8-540027163f7a,BFP158,UK-17-045,"Oil, sunflower",2,tbsp
ab4a41ea-9f96-4292-9496-0aa5be29f91f,OSR069,UK-13-234,"Curly kale, raw",840,g
ab4fc90b-12c8-4e12-9c51-6cd6e2c1bc75,ASC153,UK-17-377,"Water, distilled",0.5,C
ab550300-811e-46ca-968d-da63e34c4adb,ASC097,UK-17-045,"Oil, sunflower",2,tbsp
ab603bf4-adf7-489d-8c15-6c19d9c89c24,BFP358,UK-17-063,"Sugar, white",30,g
ab7a4609-d29b-4239-bfce-f07c996f09fa,ASC295,H001,Almond (Prunus amygdalus),2.22,g
ab7b3a4e-107b-4278-952a-73017625ec46,ASC186,US-400113,"SIVA'S, AMHUR POWDER (DRY MANGO POWDER)",0.25,tsp
ab838b8f-6d97-4cea-8bda-7fc9ebde73a3,ASC354,F006,"Potato, brown skin, big (Solanum tuberosum)",20,g
ab901d87-0199-412b-8c41-f6865cb3e5ed,ASC447,UK-17-640,"Ghee, butter",20,g
ab9dad2e-5035-4278-9c0d-7597c76f1a2b,ASC474,UK-17-045,"Oil, sunflower",1,tsp
aba05f69-8118-42d4-bb72-d6d4e2841c7e,ASC099,US-400113,"SIVA'S, AMHUR POWDER (DRY MANGO POWDER)",0.5,tsp
aba06191-fc9a-4978-b607-c4ac16ece8e9,ASC282,UK-17-377,"Water, distilled",0.5,C
aba905dd-bf18-48cf-a131-b690b339b525,BFP044,G019,Asafoetida (Ferula assa-foetida),0.25,tsp
abac8e3b-87e8-44c8-8979-db003c401eb4,ASC196,UK-17-367,Salt,0.5,tsp
abb89bbb-b4ff-4843-be6c-c19deaf335c7,ASC425,H005,Cashew nut (Anacardium occidentale),50,g
